sample_id,user_id,item_id,valence_score,arousal_score,preference_label,rating,item_popularity_score,item_category,delta,theta,alpha,beta,gamma
711,8,12,4.1763,3.6971,0,3,0.5585,short_video,912.8432006835938,436.004150390625,441.17559814453125,81.44864654541016,4.506928443908691
712,8,13,4.7449,3.9453,0,3,0.1941,game,910.7748413085938,493.25445556640625,421.7171936035156,75.0882339477539,3.5044500827789307
713,8,14,4.6121,4.9107,0,3,0.6098,music,858.5130004882812,522.278564453125,431.1665954589844,73.87519836425781,3.8359599113464355
714,8,15,4.3157,6.3334,0,1,0.3086,article,1076.6939697265625,554.3978881835938,350.5968933105469,53.020503997802734,3.024822950363159
715,8,16,6.0543,5.1918,1,4,0.2171,music,616.1482543945312,337.8984375,549.0100708007812,123.8524398803711,5.5557732582092285
716,8,17,4.8746,4.9829,1,5,0.6712,game,824.8186645507812,378.0516052246094,483.23114013671875,97.97575378417969,4.806922435760498
717,8,18,4.9778,4.8938,1,4,0.5601,music,753.4572143554688,373.29412841796875,544.8034057617188,93.73795318603516,4.870659351348877
718,8,19,6.1068,3.6911,1,4,0.3512,music,808.9475708007812,475.96929931640625,456.7510681152344,85.51331329345703,5.279292106628418
719,8,20,5.2653,5.241,1,4,0.8102,game,858.953857421875,357.8215637207031,504.78875732421875,91.1261215209961,4.470573425292969
720,8,21,5.4694,5.8693,1,4,0.3916,movie,611.7799682617188,474.8226623535156,588.0730590820312,82.36492156982422,4.464110374450684
721,8,22,6.9008,5.3466,1,4,0.508,movie,659.9605102539062,346.8409118652344,604.7717895507812,99.64701080322266,4.37846565246582
722,8,23,4.9406,4.4567,1,3,0.5668,music,703.3800659179688,411.6064453125,468.6681213378906,115.80596923828125,5.133732318878174
723,8,24,5.8389,5.4721,1,3,0.3499,movie,838.0690307617188,413.59796142578125,439.94219970703125,100.19424438476562,4.943364143371582
724,8,25,5.8404,6.2629,0,3,0.6157,game,955.6973266601562,461.12493896484375,398.16510009765625,80.68636322021484,4.2705488204956055
725,8,26,5.1838,6.0135,1,3,0.3697,article,946.1177368164062,358.53253173828125,464.3955993652344,87.37309265136719,4.610093593597412
726,8,27,6.0529,3.8761,0,2,0.3985,movie,1117.0010986328125,446.9948425292969,359.4344787597656,68.0723876953125,3.720773458480835
727,8,28,4.8252,4.6842,1,3,0.7962,movie,733.8330078125,414.8428649902344,515.10302734375,96.49545288085938,4.696687698364258
728,8,29,5.9078,4.3755,1,4,0.261,movie,695.4386596679688,373.057861328125,597.3199462890625,88.5065689086914,5.0313334465026855
729,8,30,4.3371,5.113,0,2,0.0822,game,960.5961303710938,567.0261840820312,385.6756896972656,58.88600158691406,3.894111156463623
730,8,31,4.1195,4.77,1,3,0.8335,music,782.4407348632812,482.9415283203125,455.5614318847656,88.66686248779297,4.9770708084106445
731,8,32,5.6798,4.5424,1,4,0.9275,game,679.5950317382812,300.2777404785156,508.8985290527344,134.25181579589844,5.539479732513428
732,8,33,5.2358,5.1842,1,3,0.4,movie,836.79833984375,454.28912353515625,488.8037109375,76.43756866455078,4.275993347167969
733,8,34,4.9753,4.5358,1,3,0.126,music,629.2581787109375,485.3730163574219,591.5984497070312,75.38036346435547,4.74437952041626
734,8,35,5.0547,5.1647,1,4,0.423,game,800.0171508789062,438.1368408203125,483.6122131347656,87.63114166259766,5.450695514678955
735,8,36,5.5516,5.6521,1,4,0.4289,game,834.0370483398438,438.72222900390625,455.58544921875,90.66522979736328,4.284647464752197
736,8,37,5.4781,3.8536,0,3,0.4527,game,1005.70263671875,438.49224853515625,391.6936950683594,78.88656616210938,4.610522270202637
737,8,38,6.0915,4.5202,1,3,0.2472,short_video,899.655029296875,346.80859375,536.3336181640625,76.88507080078125,4.703573226928711
738,8,39,4.3297,2.7994,1,4,0.641,game,857.8333129882812,376.77642822265625,468.08843994140625,97.3078842163086,4.274409770965576
739,8,40,4.6092,4.2791,1,3,0.6282,article,750.4895629882812,389.2252502441406,550.8093872070312,89.53048706054688,3.976076364517212
740,8,41,6.1569,4.5108,1,4,0.1833,game,778.11865234375,360.90667724609375,520.0467529296875,99.92526245117188,4.117495536804199
741,8,42,6.0747,5.7991,1,3,0.668,music,826.6039428710938,372.73828125,481.4252014160156,101.27202606201172,3.2410058975219727
742,8,43,5.4939,3.2022,1,4,0.8862,music,804.7951049804688,430.9462890625,502.1932678222656,83.23886108398438,4.9215545654296875
743,8,44,4.6031,3.4623,0,3,0.5429,music,913.4166870117188,585.4376220703125,358.8668518066406,71.22115325927734,4.064269065856934
744,8,45,5.9343,5.707,1,4,0.4165,game,739.4856567382812,397.75689697265625,559.5577392578125,86.06578063964844,4.8371052742004395
745,8,46,6.0186,4.0589,1,4,0.4646,music,734.3489379882812,317.0152587890625,598.0291748046875,94.12246704101562,5.436358451843262
746,8,47,5.7717,5.6011,1,4,0.6491,article,641.8642578125,253.4584197998047,637.009521484375,114.08750915527344,4.988885402679443
747,8,48,4.373,4.8582,0,3,0.1505,game,1023.08056640625,441.9188232421875,413.1810607910156,69.38127899169922,4.105761528015137
748,8,49,5.1737,3.6305,0,3,0.541,article,957.2223510742188,488.5348815917969,385.8774108886719,77.80839538574219,4.305262565612793
749,8,50,5.7301,6.9388,0,3,0.4036,short_video,1069.3773193359375,460.7259521484375,384.27880859375,64.90335845947266,4.288243770599365
750,8,51,6.5079,3.7609,1,4,0.8639,music,739.2302856445312,367.16851806640625,526.6300659179688,102.93072509765625,4.675631523132324
751,8,52,5.4147,6.0009,1,4,0.4566,music,731.1132202148438,407.5433349609375,551.7825317382812,87.48004913330078,4.877357482910156
752,8,53,5.4814,4.941,1,4,0.8413,short_video,758.583984375,347.03125,542.3058471679688,101.01299285888672,3.71736478805542
753,8,54,7.0694,5.6296,1,4,0.249,music,684.6066284179688,375.4307861328125,550.3793334960938,102.43292236328125,5.978415489196777
754,8,55,5.2544,3.4323,0,3,0.6427,music,1065.0174560546875,405.2507629394531,400.29638671875,75.01494598388672,3.6081161499023438
755,8,56,7.1691,3.9453,1,5,0.5792,article,567.9833984375,362.54693603515625,594.6027221679688,114.7236328125,4.459280490875244
756,8,57,6.4578,5.9903,1,3,0.2955,game,845.0634765625,328.8249816894531,512.9998779296875,97.40689086914062,4.830053806304932
757,8,58,4.4037,6.4215,0,3,0.5442,movie,791.1630859375,408.28338623046875,532.7781372070312,82.53045654296875,4.2437238693237305
758,8,59,5.8794,3.5405,1,4,0.7707,game,713.119140625,415.0301208496094,571.7324829101562,81.97896575927734,5.248161792755127
759,8,60,4.0216,5.7421,0,3,0.4198,game,1195.5665283203125,523.1582641601562,298.6589660644531,54.91734313964844,2.786663770675659
760,8,61,3.9754,5.3287,1,4,0.1555,article,856.7229614257812,408.45880126953125,469.224365234375,90.31749725341797,4.0295233726501465
761,8,62,7.0052,5.6378,1,4,0.4956,short_video,752.2293090820312,381.1224365234375,578.9527587890625,82.30232238769531,4.495683670043945
762,8,63,5.4349,4.9953,0,3,0.2886,movie,733.6957397460938,515.7862548828125,463.89862060546875,86.91226959228516,4.494999408721924
763,8,64,4.6875,5.4455,0,3,0.4152,movie,1081.2064208984375,440.77789306640625,381.92822265625,69.12592315673828,3.57043719291687
764,8,65,6.0682,3.5752,1,4,0.4796,short_video,718.326416015625,406.3133850097656,518.2825317382812,99.10175323486328,5.523087024688721
765,8,66,4.2127,6.4606,0,2,0.1537,movie,1077.5904541015625,537.6785888671875,329.64404296875,62.73604965209961,2.9976584911346436
766,8,67,5.4718,5.1418,1,3,0.1658,music,759.56494140625,459.2283630371094,447.27862548828125,100.40995788574219,5.09488582611084
767,8,68,5.6528,4.1127,1,4,0.6182,movie,751.7532348632812,386.9130554199219,546.302978515625,89.4193344116211,4.51513147354126
768,8,69,5.2555,4.7441,0,4,0.3722,movie,1090.8460693359375,407.4516296386719,413.4618225097656,65.1441650390625,4.183572769165039
769,8,70,4.9987,3.3669,0,2,0.0714,article,1117.833984375,489.18756103515625,320.30047607421875,69.23995971679688,3.371223211288452
770,8,71,4.8173,5.2342,0,3,0.6867,movie,953.7756958007812,518.64111328125,405.4529724121094,65.45053100585938,4.003478050231934
771,8,72,5.4001,3.9334,1,3,0.5677,movie,669.7942504882812,450.577880859375,570.4697265625,82.44384765625,4.642613410949707
772,8,73,5.3231,5.817,1,4,0.3287,article,606.7854614257812,362.2498474121094,629.455078125,96.52128601074219,5.226202011108398
773,8,74,4.0278,3.2866,0,2,0.2113,movie,1033.5472412109375,594.1361694335938,346.37774658203125,52.35569381713867,3.431499481201172
774,8,75,5.0632,4.8185,1,4,0.6976,article,813.6687622070312,352.22808837890625,522.6868896484375,93.21573638916016,5.615116596221924
775,8,76,5.0214,4.9481,1,3,0.5865,movie,677.282958984375,384.85980224609375,550.3578491210938,102.5318832397461,4.838109970092773
776,8,77,4.7667,5.4113,0,3,0.9155,movie,822.3790893554688,447.83673095703125,517.07763671875,71.84783172607422,5.1836371421813965
777,8,78,5.9166,3.0645,1,3,0.6035,movie,780.931640625,361.23065185546875,517.4313354492188,100.63873291015625,4.362812519073486
778,8,79,5.917,6.3569,1,3,0.5957,short_video,836.6443481445312,325.79229736328125,555.0208740234375,87.22259521484375,4.724534034729004
779,8,80,6.0098,6.8241,1,4,0.4584,short_video,708.8020629882812,329.0179443359375,542.8285522460938,111.81546020507812,5.222734451293945
780,8,81,5.4852,5.454,1,4,0.6936,game,918.310302734375,350.07757568359375,433.22900390625,103.6685562133789,4.126983642578125
781,8,82,4.9749,6.6518,1,4,0.6514,music,815.5675659179688,412.02008056640625,536.6591796875,76.99347686767578,4.127284049987793
782,8,83,6.3302,4.9762,0,3,0.7776,movie,631.3486328125,564.7841186523438,502.47723388671875,83.13324737548828,4.119602680206299
783,8,84,4.2574,4.7704,0,4,0.3725,game,926.4743041992188,406.1193542480469,454.3750915527344,82.40937042236328,4.407320022583008
784,8,85,4.1487,3.1792,0,3,0.3928,music,921.5806274414062,468.93499755859375,457.86578369140625,67.77447509765625,3.952065944671631
785,8,86,5.2957,4.7732,1,3,0.3825,game,798.3855590820312,392.4550476074219,507.20050048828125,91.63495635986328,5.03288459777832
786,8,87,4.5919,4.3472,0,3,0.688,short_video,856.7643432617188,542.50927734375,448.13720703125,65.05560302734375,3.9056944847106934
787,8,88,4.5847,4.922,1,4,0.8173,article,850.6767578125,432.4091796875,472.7460021972656,83.76386260986328,4.800293922424316
788,8,89,5.4126,3.2324,0,3,0.3873,game,943.3226928710938,503.0633850097656,403.2901916503906,71.9166030883789,4.177149295806885
789,8,90,6.3616,2.7461,1,4,0.3954,movie,781.2112426757812,302.5609130859375,558.2581176757812,101.50223541259766,4.737706661224365
790,8,91,3.8337,4.4592,0,3,0.5779,music,1144.3153076171875,490.9415283203125,301.4930725097656,69.24266815185547,4.0261921882629395
791,8,92,5.9009,5.3404,1,4,0.4389,article,707.1560668945312,358.528076171875,566.8142700195312,97.72750091552734,5.623648643493652
792,8,93,5.1481,4.5462,1,4,0.7215,game,717.097900390625,444.3113708496094,534.6239013671875,86.35406494140625,5.122204780578613
793,8,94,4.5731,6.061,1,3,0.0952,short_video,734.751953125,414.20806884765625,502.444580078125,100.04769134521484,4.5493083000183105
794,8,95,5.657,3.4599,1,4,0.3043,game,759.5906372070312,334.38262939453125,560.5269775390625,98.1570053100586,3.967061758041382
795,8,96,4.9848,6.7509,0,3,0.3138,movie,1074.2210693359375,438.21771240234375,407.76007080078125,63.23802185058594,3.3882791996002197
796,8,97,5.6432,5.8318,0,2,0.0895,article,968.631591796875,473.2983703613281,388.21856689453125,78.6558837890625,4.38468074798584
797,8,98,4.5292,6.3516,0,3,0.2762,short_video,814.68896484375,577.2981567382812,451.6688537597656,62.982975006103516,4.190897464752197
798,8,99,5.9786,4.9939,1,3,0.2859,article,806.1937866210938,481.83917236328125,492.49884033203125,74.5818099975586,4.4531378746032715
799,8,100,4.5385,3.3847,0,2,0.4499,article,928.86376953125,569.3670654296875,382.57568359375,65.05908966064453,3.596839427947998
800,9,1,6.8283,4.3419,1,4,0.6261,short_video,654.7970581054688,410.26898193359375,501.22052001953125,113.95108795166016,5.841700077056885
801,9,2,5.0862,5.6885,1,3,0.3595,music,664.4595947265625,381.4971923828125,590.2257080078125,93.87499237060547,4.75998592376709
802,9,3,5.282,5.5966,1,3,0.7815,movie,788.3128051757812,362.02984619140625,538.1950073242188,92.16651916503906,4.520566940307617
803,9,4,5.3406,5.5948,1,4,0.3481,movie,804.9747924804688,410.6805419921875,535.2913208007812,78.18798828125,5.490514278411865
804,9,5,5.6322,5.0895,1,3,0.346,article,871.0612182617188,353.0166015625,502.61273193359375,91.08534240722656,3.724637269973755
805,9,6,6.592,5.7867,1,4,0.6321,movie,740.2117309570312,420.16937255859375,555.0606689453125,82.26985168457031,4.338637828826904
806,9,7,4.77,4.8858,0,3,0.682,short_video,943.2275390625,465.50799560546875,410.1072692871094,78.59180450439453,4.110967636108398
807,9,8,5.4794,4.7605,1,3,0.6102,music,849.8027954101562,358.9134826660156,524.0694580078125,85.07989501953125,5.769040107727051
808,9,9,3.872,3.9928,0,4,0.1564,short_video,988.5291137695312,403.77239990234375,432.1978454589844,78.98357391357422,4.223039627075195
809,9,10,6.0766,5.8886,0,3,0.6314,movie,849.0031127929688,434.22161865234375,509.61199951171875,73.90663146972656,3.730834484100342
810,9,11,5.3688,3.7131,0,3,0.2622,article,1008.411376953125,331.1714172363281,392.4230041503906,102.97332000732422,5.121821880340576
811,9,12,6.908,4.5585,1,4,0.5585,short_video,736.2365112304688,403.91021728515625,519.050048828125,97.19401550292969,5.035059452056885
812,9,13,5.246,4.4223,0,3,0.1941,game,851.1505737304688,447.4576110839844,502.38885498046875,71.41310119628906,4.747796535491943
813,9,14,5.2698,5.9154,0,4,0.6098,music,804.1867065429688,438.8812561035156,527.1087646484375,75.68657684326172,3.465761661529541
814,9,15,4.4438,3.9378,0,3,0.3086,article,977.4539184570312,445.89642333984375,443.7236328125,67.97693634033203,3.729391574859619
815,9,16,5.1576,4.9733,1,3,0.2171,music,789.0636596679688,346.7042236328125,565.9295043945312,87.32687377929688,4.957468032836914
816,9,17,5.2931,5.6815,1,4,0.6712,game,932.9999389648438,393.6126708984375,471.89288330078125,79.63595581054688,3.6761138439178467
817,9,18,4.6847,2.5425,1,4,0.5601,music,744.7742309570312,347.2923583984375,540.8885498046875,102.60305786132812,5.043844699859619
818,9,19,4.8889,2.9915,0,3,0.3512,music,827.7322387695312,519.0218505859375,423.08489990234375,82.78009033203125,4.01260232925415
819,9,20,6.7062,4.5167,1,4,0.8102,game,686.2565307617188,416.42608642578125,540.2103271484375,97.02523803710938,4.204525470733643
820,9,21,5.9357,3.1279,1,4,0.3916,movie,804.0355834960938,464.8531799316406,455.3592834472656,89.67465209960938,4.109922409057617
821,9,22,5.7597,4.4692,0,3,0.508,movie,862.6647338867188,393.7392883300781,493.4440002441406,84.64612579345703,5.277231693267822
822,9,23,5.8097,5.3246,0,3,0.5668,music,913.816162109375,504.40655517578125,394.6174011230469,79.01930236816406,3.769920825958252
823,9,24,6.0544,5.9826,0,3,0.3499,movie,838.0712890625,455.37628173828125,467.193115234375,82.59221649169922,4.605370998382568
824,9,25,4.1538,6.5679,0,2,0.6157,game,958.1386108398438,451.4678955078125,417.2452087402344,77.13656616210938,4.596586227416992
825,9,26,5.3695,6.1218,1,3,0.3697,article,785.8309936523438,422.1673583984375,489.1251525878906,92.94537353515625,4.767861366271973
826,9,27,5.105,6.0874,0,4,0.3985,movie,872.1572875976562,421.63372802734375,476.65301513671875,82.11241149902344,4.261793613433838
827,9,28,4.8791,3.315,1,3,0.7962,movie,734.276123046875,369.41961669921875,525.7205810546875,102.36796569824219,5.375095844268799
828,9,29,4.8006,4.9521,0,3,0.261,movie,986.26171875,385.8268127441406,439.7601623535156,81.37779235839844,3.8105485439300537
829,9,30,5.915,7.5331,0,3,0.0822,game,954.3953247070312,424.04034423828125,404.7166748046875,87.29414367675781,4.530668258666992
830,9,31,6.2048,6.1882,1,4,0.8335,music,971.0009155273438,380.2292175292969,434.17822265625,86.82305908203125,4.238521099090576
831,9,32,4.8245,5.2016,1,3,0.9275,game,794.287841796875,448.5035095214844,414.70574951171875,107.0044937133789,4.6056742668151855
832,9,33,4.3152,4.4283,0,3,0.4,movie,752.2685546875,612.5196533203125,443.30389404296875,68.08129119873047,4.35731315612793
833,9,34,4.6111,5.7534,1,4,0.126,music,666.154052734375,430.0987548828125,555.5174560546875,92.07022857666016,4.822429180145264
834,9,35,5.4451,4.7963,1,3,0.423,game,742.957763671875,419.40240478515625,511.09698486328125,94.7755355834961,4.865180492401123
835,9,36,5.0636,2.9119,0,2,0.4289,game,855.931396484375,432.1335144042969,465.5411682128906,85.79859161376953,4.42299747467041
836,9,37,4.9703,4.3551,1,3,0.4527,game,823.8411254882812,476.3343505859375,467.32794189453125,80.29463958740234,4.06955623626709
837,9,38,4.6048,6.7987,0,2,0.2472,short_video,979.3296508789062,497.6628112792969,407.6407165527344,66.16332244873047,3.99824595451355
838,9,39,5.6291,5.7587,0,3,0.641,game,1064.12255859375,429.33294677734375,394.5113830566406,71.21636962890625,3.339409589767456
839,9,40,5.7589,5.0476,1,4,0.6282,article,839.0310668945312,376.0115051269531,476.2793884277344,97.77501678466797,5.142058372497559
840,9,41,4.6489,4.7369,0,2,0.1833,game,993.038330078125,486.9815979003906,424.50299072265625,60.11116409301758,4.574436664581299
841,9,42,5.4735,6.1368,1,4,0.668,music,801.3396606445312,387.1473083496094,501.0146484375,94.8202896118164,4.904298782348633
842,9,43,6.0642,4.646,1,3,0.8862,music,843.8170776367188,375.20556640625,498.1260681152344,92.29438018798828,3.9679718017578125
843,9,44,5.691,5.7325,0,4,0.5429,music,800.4464721679688,524.158203125,444.6688537597656,80.00252532958984,3.4996988773345947
844,9,45,4.277,4.7865,0,3,0.4165,game,880.4754028320312,511.192626953125,418.1719665527344,75.1253433227539,5.343258380889893
845,9,46,4.3568,5.9534,0,3,0.4646,music,1050.009521484375,508.2679443359375,353.3800048828125,67.1722183227539,3.495828151702881
846,9,47,4.3547,3.9573,1,3,0.6491,article,918.6941528320312,325.49835205078125,549.2576293945312,75.92730712890625,3.911776542663574
847,9,48,3.7233,5.9865,0,2,0.1505,game,855.7151489257812,542.4305419921875,408.16436767578125,76.23900604248047,4.352296352386475
848,9,49,5.1754,4.4761,1,4,0.541,article,779.0729370117188,452.97344970703125,458.99676513671875,95.64579772949219,4.464410305023193
849,9,50,5.927,5.9034,0,2,0.4036,short_video,1104.1304931640625,476.8595275878906,379.6769104003906,57.040069580078125,3.783104181289673
